,OriginalURL,XMin,XMax,YMin,YMax,Class
67,https://c3.staticflickr.com/8/7638/16209154424_5841b6ff1c_o.jpg,0.086875,0.904375,0.245,0.855,Leopard
68,https://c6.staticflickr.com/4/3770/11280143524_bab3c9b644_o.jpg,0.0,0.9025,0.146875,0.999375,Leopard
69,https://farm8.staticflickr.com/2873/9648928057_f54ef6a2f9_o.jpg,0.0,0.96125,0.24108800000000002,0.7148220000000001,Leopard
70,https://farm7.staticflickr.com/5009/5211692702_2e6104eb5a_o.jpg,0.27875,0.926875,0.078081,0.8786450000000001,Leopard
71,https://farm6.staticflickr.com/1069/3174573347_86cce0d5e3_o.jpg,0.41125,0.999375,0.196875,0.9992190000000001,Leopard
72,https://farm1.staticflickr.com/7443/13943861867_5f3ded4da5_o.jpg,0.0,0.55875,0.24484099999999998,0.9990620000000001,Leopard
73,https://c1.staticflickr.com/5/4147/5017704631_cb9ff5692e_o.jpg,0.01875,0.985625,0.018167,0.984992,Leopard
74,https://c2.staticflickr.com/4/3136/2924841827_78fa986dbf_o.jpg,0.0,0.999347,0.0,0.999375,Leopard
75,https://farm3.staticflickr.com/3157/3066641347_0a7f80e5fb_o.jpg,0.1875,0.999375,0.1325,0.67,Leopard
76,https://farm4.staticflickr.com/3903/14463093177_5998983bdf_o.jpg,0.0,0.60875,0.03337,0.9988879999999999,Leopard
77,https://farm4.staticflickr.com/3903/14463093177_5998983bdf_o.jpg,0.376875,0.69625,0.627364,0.8698549999999999,Leopard
78,https://farm4.staticflickr.com/3903/14463093177_5998983bdf_o.jpg,0.464375,0.884375,0.401557,0.809789,Leopard
79,https://c4.staticflickr.com/8/7255/6887508272_becbdd09b4_o.jpg,0.11125,0.969375,0.10318900000000002,0.934334,Leopard
80,https://c4.staticflickr.com/7/6151/6175610227_1eaf844c8e_o.jpg,0.03875,0.933125,0.306189,0.800217,Leopard
81,https://c6.staticflickr.com/5/4074/4784466543_29c580cba1_o.jpg,0.335,0.95875,0.514035,0.834211,Leopard
82,https://c5.staticflickr.com/8/7273/7629997494_53e1f13a6b_o.jpg,0.27375,0.769375,0.100935,0.9289719999999999,Leopard
83,https://c2.staticflickr.com/3/2026/2126324064_862e5eeac1_o.jpg,0.0,0.73125,0.0,0.998124,Leopard
84,https://c3.staticflickr.com/1/150/399172489_d49274139f_o.jpg,0.11578900000000002,0.9214040000000001,0.019375,0.969375,Leopard
85,https://c7.staticflickr.com/5/4085/4981495711_c4869fdc2c_o.jpg,0.070625,0.77375,0.416667,0.835,Leopard
86,https://c1.staticflickr.com/8/7326/10935616445_79689f2892_o.jpg,0.04125,0.873125,0.07,0.9077780000000001,Leopard
87,https://c1.staticflickr.com/8/7326/10935616445_79689f2892_o.jpg,0.04375,0.86375,0.078889,0.9055559999999999,Leopard
88,https://farm6.staticflickr.com/8567/16256402368_a412d269e0_o.jpg,0.1925,0.62,0.40132199999999996,0.7752600000000001,Leopard
89,https://farm7.staticflickr.com/2668/3990782556_9365924279_o.jpg,0.249375,0.99625,0.3175,0.87,Leopard
90,https://farm4.staticflickr.com/2482/3582660059_18cc6e67ef_o.jpg,0.0,0.9943770000000001,0.165,0.999375,Leopard
91,https://c5.staticflickr.com/3/2333/2441824672_5bb230c412_o.jpg,0.0,0.95,0.081111,0.9988889999999999,Leopard
92,https://farm1.staticflickr.com/2205/5699785848_3d3a321823_o.jpg,0.065,0.794375,0.12416700000000001,0.9125,Leopard
93,https://c6.staticflickr.com/8/7417/11664925304_dfaf4547df_o.jpg,0.0,0.735,0.15197,0.9990620000000001,Leopard
94,https://farm1.staticflickr.com/2351/1801090389_9be3b7fcc6_o.jpg,0.00625,0.57125,0.523211,0.8984530000000001,Leopard
95,https://c4.staticflickr.com/3/2810/9535949043_6a3de847ea_o.jpg,0.285,0.999375,0.011257,0.9990620000000001,Leopard
96,https://c8.staticflickr.com/6/5133/5567429876_729edd019a_o.jpg,0.0,0.81375,0.1625,0.999167,Leopard
97,https://c7.staticflickr.com/4/3136/2771892899_00d37d846c_o.jpg,0.140625,0.8675,0.0425,0.999167,Leopard
98,https://farm7.staticflickr.com/8443/7785799112_e911634358_o.jpg,0.0,0.9032709999999999,0.14405,0.9993040000000001,Leopard
99,https://c5.staticflickr.com/8/7334/13310508613_edcabd7657_o.jpg,0.0,0.77,0.263602,0.652908,Leopard
100,https://farm1.staticflickr.com/3090/2440994077_9a43132db4_o.jpg,0.07444400000000001,0.996667,0.0,0.998333,Leopard
101,https://farm1.staticflickr.com/4073/4816866271_6e2b31ea89_o.jpg,0.0,0.999375,0.0,0.999058,Leopard
102,https://c6.staticflickr.com/4/3782/9598147730_e4ef5f5fed_o.jpg,0.359375,0.54875,0.44465299999999996,0.7579739999999999,Leopard
103,https://c2.staticflickr.com/4/3871/14660170493_9cdf6368f4_o.jpg,0.0,0.726875,0.06379,0.9990620000000001,Leopard
104,https://c2.staticflickr.com/4/3871/14660170493_9cdf6368f4_o.jpg,0.418125,0.735625,0.545966,0.745779,Leopard
105,https://c2.staticflickr.com/4/3871/14660170493_9cdf6368f4_o.jpg,0.505,0.926875,0.375235,0.701689,Leopard
106,https://c6.staticflickr.com/3/2513/3817186651_40fe483860_o.jpg,0.0,0.484375,0.339252,0.781308,Leopard
107,https://c6.staticflickr.com/3/2513/3817186651_40fe483860_o.jpg,0.29875,0.791875,0.306542,0.8542059999999999,Leopard
108,https://c6.staticflickr.com/6/5186/5557562508_7160920365_o.jpg,0.0,0.743056,0.208333,0.9982639999999999,Leopard
109,https://farm5.staticflickr.com/670/21856861559_b32e7a1262_o.jpg,0.11260099999999999,0.998659,0.0,0.998765,Leopard
110,https://farm5.staticflickr.com/3329/3438181777_5e8a3f88a9_o.jpg,0.322034,0.84275,0.105625,0.92875,Leopard
111,https://c1.staticflickr.com/6/5071/7065187633_5b49a1d15f_o.jpg,0.0,0.97875,0.047081,0.956685,Leopard
112,https://farm4.staticflickr.com/5128/5339365142_f824d856ff_o.jpg,0.115625,0.87125,0.21008400000000002,0.8338,Leopard
113,https://farm3.staticflickr.com/5011/5545215015_8cb61dd719_o.jpg,0.35625,0.75875,0.273408,0.939139,Leopard
114,https://farm4.staticflickr.com/3154/2440994471_07785b4e2f_o.jpg,0.123333,0.761667,0.054444000000000006,0.735556,Leopard
115,https://farm8.staticflickr.com/7336/9989018116_d8e0837233_o.jpg,0.144531,0.9992190000000001,0.105802,0.899317,Leopard
116,https://farm6.staticflickr.com/5282/5324330399_35a6d5cc19_o.jpg,0.0,0.9825,0.047842,0.9990620000000001,Leopard
117,https://farm2.staticflickr.com/8588/16445230072_be24549718_o.jpg,0.069418,0.8236399999999999,0.0,0.999059,Leopard
118,https://farm5.staticflickr.com/4132/5027225876_1163ccabe9_o.jpg,0.0,0.8465389999999999,0.165,0.999375,Leopard
119,https://farm3.staticflickr.com/8145/7710830696_ab918cdd28_o.jpg,0.39125,0.999375,0.013133,0.9990620000000001,Leopard
120,https://c3.staticflickr.com/4/3009/2696710581_a20592509b_o.jpg,0.135156,0.685156,0.169792,0.864583,Leopard
121,https://c7.staticflickr.com/4/3078/3175452596_52f7587c68_o.jpg,0.21,0.999375,0.26036,0.999218,Leopard
122,https://c7.staticflickr.com/4/3867/15041634856_64e96ef5ca_o.jpg,0.249531,0.8705440000000001,0.564261,0.932218,Leopard
123,https://c4.staticflickr.com/6/5448/18854645206_0165a26441_o.jpg,0.0125,0.880208,0.244898,0.833024,Leopard
124,https://c2.staticflickr.com/4/3674/10297167786_c9eb1baa3b_o.jpg,0.214096,0.707447,0.076172,0.875977,Leopard
125,https://c2.staticflickr.com/4/3700/13200237215_07bd149118_o.jpg,0.0,0.902439,0.441875,0.999375,Leopard
126,https://farm2.staticflickr.com/5504/9538733310_c6f6a578d1_o.jpg,0.1375,0.711875,0.062852,0.9990620000000001,Leopard
127,https://farm1.staticflickr.com/3009/2615092276_a745e22b80_o.jpg,0.35125,0.828125,0.150517,0.9049860000000001,Leopard
128,https://farm1.staticflickr.com/7496/16020304806_99a9fc095e_o.jpg,0.151294,0.998382,0.405,0.860625,Leopard
129,https://farm6.staticflickr.com/507/18966021138_91f5638f5d_o.jpg,0.091932,0.9990620000000001,0.180625,0.875625,Leopard
130,https://farm6.staticflickr.com/5327/9641363950_57b05cdeca_o.jpg,0.125625,0.999375,0.076667,0.999167,Leopard
131,https://c1.staticflickr.com/8/7063/7033014059_62bfb7df8b_o.jpg,0.10125,0.776875,0.001876,0.9990620000000001,Leopard
132,https://c8.staticflickr.com/3/2186/2284299696_a121d82d92_o.jpg,0.472817,0.898682,0.215,0.428125,Leopard
133,https://farm8.staticflickr.com/361/18670795612_aac0e8c3c6_o.jpg,0.218543,0.9990540000000001,0.24828000000000003,0.6429020000000001,Leopard
134,https://c4.staticflickr.com/8/7308/16395829949_470e2e8682_o.jpg,0.0,0.990625,0.007812,0.9984379999999999,Leopard
135,https://c7.staticflickr.com/8/7495/15421901883_acc7ee81b1_o.jpg,0.208125,0.583125,0.181303,0.907932,Leopard
136,https://c7.staticflickr.com/1/230/479121230_262518d7da_o.jpg,0.0,0.8125,0.17666700000000002,0.886667,Leopard
137,https://c1.staticflickr.com/3/2642/3869410699_cb45637171_o.jpg,0.296667,0.948333,0.390833,0.899167,Leopard
138,https://farm5.staticflickr.com/7340/10829420464_74fcb52b42_o.jpg,0.3,0.5025,0.549719,0.721388,Leopard
139,https://farm5.staticflickr.com/7340/10829420464_74fcb52b42_o.jpg,0.360625,0.779375,0.413696,0.7091930000000001,Leopard
140,https://farm5.staticflickr.com/118/270514972_8b158635b1_o.jpg,0.11125,0.790625,0.336667,0.569167,Leopard
141,https://c5.staticflickr.com/5/4014/4407634226_288840bd36_o.jpg,0.13875,0.833125,0.025328,0.9709190000000001,Leopard
142,https://farm4.staticflickr.com/2498/3994137090_0c564a073b_o.jpg,0.324375,0.666875,0.419567,0.857008,Leopard
143,https://farm8.staticflickr.com/3682/10921819235_46acf7b767_o.jpg,0.305,0.805625,0.35480900000000004,0.999066,Leopard
144,https://c2.staticflickr.com/8/7557/15833585398_6dd4107870_o.jpg,0.23375,0.930625,0.20544099999999998,0.778612,Leopard
145,https://c2.staticflickr.com/5/4114/4807743260_3f9de9bf9d_o.jpg,0.0,0.9989680000000001,0.005625,0.999375,Leopard
146,https://c3.staticflickr.com/2/1246/1464325222_cc0c4735ce_o.jpg,0.430625,0.766875,0.47,0.664167,Leopard
147,https://farm3.staticflickr.com/4097/4857547572_57e0c8fd27_o.jpg,0.040625,0.725625,0.084746,0.9463280000000001,Leopard
148,https://farm3.staticflickr.com/4097/4857547572_57e0c8fd27_o.jpg,0.570625,0.820625,0.288136,0.9246700000000001,Leopard
149,https://farm8.staticflickr.com/484/20318185756_5e28d733aa_o.jpg,0.0,0.824083,0.0,0.999375,Leopard
150,https://farm2.staticflickr.com/2892/11655047015_927c870e60_o.jpg,0.32375,0.999375,0.10318900000000002,0.9990620000000001,Leopard
151,https://farm2.staticflickr.com/7519/15380880853_57240cfaae_o.jpg,0.30125,0.581875,0.32455300000000004,0.658514,Leopard
152,https://farm7.staticflickr.com/5549/10530131064_3c6ba59376_o.jpg,0.420625,0.935625,0.146592,0.999066,Leopard
153,https://farm8.staticflickr.com/3337/3618636900_e67788d7cf_o.jpg,0.0,0.948333,0.204375,0.568125,Leopard
154,https://c5.staticflickr.com/9/8515/8360458516_7f16961705_o.jpg,0.13375,0.85625,0.020638,0.8827389999999999,Leopard
155,https://farm7.staticflickr.com/8315/7929711594_1663d0bea4_o.jpg,0.324,0.859333,0.443406,0.8795430000000001,Leopard
156,https://farm3.staticflickr.com/7417/11665454826_5ee2d39a2e_o.jpg,0.0,0.810625,0.075985,0.9990620000000001,Leopard
157,https://farm1.staticflickr.com/5135/5545203889_a271015ccc_o.jpg,0.4,0.999375,0.221388,0.728893,Leopard
158,https://farm7.staticflickr.com/7789/17780863314_57dc820de3_o.jpg,0.164375,0.405625,0.545,0.789167,Leopard
159,https://c1.staticflickr.com/7/6184/6041180908_6565087040_o.jpg,0.210625,0.583125,0.18667899999999998,0.913696,Leopard
160,https://c1.staticflickr.com/7/6184/6041180908_6565087040_o.jpg,0.5475,0.996875,0.661351,0.9990620000000001,Leopard
161,https://farm8.staticflickr.com/4123/4904373322_6e930b1159_o.jpg,0.100063,0.999375,0.052398,0.9991120000000001,Leopard
162,https://c4.staticflickr.com/3/2475/3904242859_4dda2f0b1a_o.jpg,0.450625,0.92625,0.434167,0.934167,Leopard
163,https://farm6.staticflickr.com/3922/14597122274_6e96c44cce_o.jpg,0.0,0.984375,0.011257,0.9990620000000001,Leopard
164,https://farm5.staticflickr.com/3851/14634555850_4c83d08f0a_o.jpg,0.1025,0.6525,0.459662,0.8189489999999999,Leopard
165,https://farm1.staticflickr.com/7166/6464816643_1b2d5d7188_o.jpg,0.071875,0.7475,0.2925,0.999167,Leopard
166,https://c4.staticflickr.com/6/5453/9612693159_e9c0c04827_o.jpg,0.0575,0.981875,0.071875,0.979375,Leopard
167,https://farm8.staticflickr.com/2068/2459286601_759b0e7427_o.jpg,0.115625,0.769375,0.0,0.999066,Leopard
168,https://farm8.staticflickr.com/2068/2459286601_759b0e7427_o.jpg,0.115625,0.8175,0.0,0.999066,Leopard
169,https://farm7.staticflickr.com/5556/15298199562_06780a0ca1_o.jpg,0.244375,0.600625,0.338333,0.546667,Leopard
170,https://c1.staticflickr.com/4/3598/3437139147_70dc045f5a_o.jpg,0.434375,0.740625,0.077213,0.9962340000000001,Leopard
171,https://c5.staticflickr.com/3/2077/2057885441_1a551c2b6f_o.jpg,0.114844,0.624219,0.1625,0.998958,Leopard
172,https://c2.staticflickr.com/2/1080/927712525_38298c89b0_o.jpg,0.0,0.876943,0.11078699999999998,0.999028,Leopard
173,https://farm2.staticflickr.com/8636/16270666769_a291ac4d19_o.jpg,0.3875,0.7025,0.2175,0.9975,Leopard
174,https://c5.staticflickr.com/8/7484/15850195050_633b3827c5_o.jpg,0.076875,0.634375,0.20825500000000002,0.9990620000000001,Leopard
175,https://c2.staticflickr.com/4/3656/3707978905_34ed245506_o.jpg,0.095625,0.7575,0.24206999999999998,0.9390649999999999,Leopard
176,https://farm4.staticflickr.com/3149/2339850198_75872e7a22_o.jpg,0.02875,0.75,0.385689,0.7207680000000001,Leopard
177,https://farm2.staticflickr.com/5583/14654100650_ec053b93c5_o.jpg,0.051875,0.466875,0.182927,0.527205,Leopard
178,https://farm2.staticflickr.com/5583/14654100650_ec053b93c5_o.jpg,0.33375,0.934375,0.342402,0.7176359999999999,Leopard
179,https://farm2.staticflickr.com/7410/11882237685_f79aea3768_o.jpg,0.309375,0.774375,0.404082,0.828571,Leopard
180,https://c1.staticflickr.com/3/2324/2126323998_e72d96eeea_o.jpg,0.0,0.9987360000000001,0.0,0.99875,Leopard
181,https://farm7.staticflickr.com/4089/5139792975_f5f6eb38b5_o.jpg,0.19375,0.635625,0.129472,0.5366270000000001,Leopard
182,https://farm6.staticflickr.com/7320/11665709426_bc1c62808b_o.jpg,0.196875,0.69375,0.066604,0.8771110000000001,Leopard
183,https://c5.staticflickr.com/2/1258/941082086_5a5a00da58_o.jpg,0.0,0.884375,0.360636,0.798289,Leopard
184,https://farm4.staticflickr.com/1418/1032060773_565749006a_o.jpg,0.233125,0.886875,0.491667,0.645833,Leopard
185,https://farm1.staticflickr.com/7281/9538735338_3b7d1ff6dc_o.jpg,0.2225,0.745,0.013133,0.9990620000000001,Leopard
186,https://c1.staticflickr.com/6/5031/6964611184_7d9929988a_o.jpg,0.01875,0.999375,0.0031899999999999997,0.9992030000000001,Leopard
187,https://c7.staticflickr.com/1/92/229905838_2c4d5267ed_o.jpg,0.408125,0.588125,0.44166700000000003,0.744167,Leopard
188,https://farm6.staticflickr.com/112/312325017_571845aa7b_o.jpg,0.069168,0.8558030000000001,0.144531,0.9054690000000001,Leopard
189,https://farm6.staticflickr.com/7178/7065188269_bf8de57664_o.jpg,0.0,0.995,0.131827,0.8983049999999999,Leopard
190,https://c5.staticflickr.com/8/7305/8836953005_635a7dc641_o.jpg,0.160633,0.8563350000000001,0.352144,0.5417609999999999,Leopard
191,https://farm2.staticflickr.com/8436/8000063444_b4aee9f563_o.jpg,0.18854200000000002,0.5375,0.5878,0.9168209999999999,Leopard
192,https://farm2.staticflickr.com/8436/8000063444_b4aee9f563_o.jpg,0.276042,0.6625,0.47874300000000003,0.67098,Leopard
193,https://farm2.staticflickr.com/8436/8000063444_b4aee9f563_o.jpg,0.542708,0.852083,0.539741,0.7911279999999999,Leopard
194,https://c6.staticflickr.com/9/8323/8129521632_38493f4439_o.jpg,0.0175,0.9825,0.157598,0.9990620000000001,Leopard
195,https://c8.staticflickr.com/8/7106/7750524532_3efba6946c_o.jpg,0.092784,0.48734799999999995,0.228125,0.89625,Leopard
196,https://c8.staticflickr.com/8/7106/7750524532_3efba6946c_o.jpg,0.317713,0.863168,0.029375,0.993125,Leopard
197,https://c1.staticflickr.com/2/1262/1197061450_a28e0d3ab3_o.jpg,0.0,0.66875,0.235,0.870833,Leopard
198,https://farm7.staticflickr.com/8078/8258297627_a39e403dba_o.jpg,0.272899,0.9027379999999999,0.380625,0.604375,Leopard
199,https://c3.staticflickr.com/8/7261/7026717541_8bc0ed9235_o.jpg,0.29,0.87,0.065913,0.948211,Leopard
200,https://c5.staticflickr.com/5/4116/4868303310_fa25713621_o.jpg,0.08,0.60875,0.104421,0.727187,Leopard
201,https://c5.staticflickr.com/5/4116/4868303310_fa25713621_o.jpg,0.29,0.8575,0.144873,0.725306,Leopard
202,https://c1.staticflickr.com/6/5273/14031816839_8a30069e2e_o.jpg,0.1475,0.6925,0.384615,0.767355,Leopard
203,https://c1.staticflickr.com/6/5273/14031816839_8a30069e2e_o.jpg,0.629375,0.905,0.365854,0.736398,Leopard
204,https://farm7.staticflickr.com/7284/16433733397_5c72ded739_o.jpg,0.3075,0.999375,0.11913699999999999,0.7823640000000001,Leopard
205,https://c8.staticflickr.com/1/8/12020752_1970c00b39_o.jpg,0.12604,0.9286559999999999,0.030708999999999997,0.909449,Leopard
206,https://c3.staticflickr.com/4/3912/14840802095_ebd6845796_o.jpg,0.069375,0.839375,0.144465,0.75985,Leopard
207,https://c1.staticflickr.com/6/5030/5607115599_6246f21288_o.jpg,0.463125,0.821875,0.294658,0.624374,Leopard
208,https://farm2.staticflickr.com/1/115564_f5dd51fc1e_o.jpg,0.0,0.838,0.050667000000000004,0.949333,Leopard
209,https://farm7.staticflickr.com/4097/4924095131_84b4825dbe_o.jpg,0.26875,0.999375,0.217554,0.769692,Leopard
210,https://c7.staticflickr.com/8/7278/7819514450_fbdd0a5be9_o.jpg,0.065625,0.39125,0.243902,0.9990620000000001,Leopard
211,https://farm8.staticflickr.com/4079/4876370636_35395e7aa5_o.jpg,0.1325,0.5975,0.40431500000000004,0.786116,Leopard
212,https://c5.staticflickr.com/9/8628/16762570841_c833ed9d46_o.jpg,0.380625,0.88,0.31,0.780625,Leopard
